,damagearea,endday,endmonth,endtime,endyear,firecause,locbunji,locdong,locgungu,locmenu,locsi,startday,startdayofweek,startmonth,starttime,startyear
10036,0.01,23,04,16:00:00,2022,입산자실화,800-10,매곡,아산,탕정,충남,23,토요일,04,14:56:00,2022
10037,0.05,23,04,19:00:00,2022,입산자실화,산128,현동,봉화,재산,경북,23,토요일,04,14:19:00,2022
10038,0.01,23,04,15:00:00,2022,입산자실화,산29-3,신탄진,대덕,대전,23,토요일,04,14:17:00,2022,
10039,0.01,23,04,13:38:00,2022,입산자실화,산20,우고,양주,광적,경기,23,토요일,04,12:34:00,2022
10040,0.2,23,04,13:07:00,2022,기타,산2-1,도덕,영동,학산,충북,23,토요일,04,11:19:00,2022
10041,0.6,23,04,14:20:00,2022,기타,산119-1,삼촌,순창,풍산,전북,23,토요일,04,10:48:00,2022
10042,0.6,23,04,03:00:00,2022,기타,산110-2,방동,춘천,서,강원,22,금요일,04,21:53:00,2022
10043,0.01,15,04,15:10:00,2022,기타,산51-2,운암,양주,은현,경기,15,금요일,04,13:42:00,2022
10044,1,22,04,14:32:00,2022,기타,산71,청홍,공주,신풍,충남,22,금요일,04,12:08:00,2022
10045,2,22,04,18:00:00,2022,기타,산68,광성,홍성,장곡,충남,22,금요일,04,02:47:00,2022
10046,0.5,22,04,18:00:00,2022,쓰레기소각,산110,대곡,경주,건천,경북,22,금요일,04,15:10:00,2022
10047,3,22,04,18:00:00,2022,입산자실화,산121-6,적덕,봉화,봉화,경북,22,금요일,04,13:03:00,2022
10048,0.06,22,04,11:55:00,2022,입산자실화,산28-1,산수,서산,해미,충남,22,금요일,04,09:41:00,2022
10049,1.5,21,04,18:30:00,2022,입산자실화,산125-1,오항,춘천,북산,강원,21,목요일,04,14:58:00,2022
10050,0.01,21,04,11:47:00,2022,기타,산289-3,상무룡리,양구,양구,강원,21,목요일,04,11:06:00,2022
10051,0.4,21,04,12:09:00,2022,주택화재비화,산86-8,과림,시흥,경기,21,목요일,04,11:33:00,2022,
10052,720,12,04,21:30:00,2022,쓰레기소각,산43,송청,양구,양구,강원,10,일요일,04,15:40:00,2022
10053,0.33,21,04,01:19:00,2022,입산자실화,산103-2,죽곡,창원,진해,경남,20,수요일,04,21:17:00,2022
10054,6,21,04,01:00:00,2022,입산자실화,산20,월성,달서,대구,20,수요일,04,20:36:00,2022,
10055,0.5,21,04,08:30:00,2022,입산자실화,산187-2,김흥,달성,옥포,대구,20,수요일,04,16:37:00,2022
10056,0.5,20,04,18:00:00,2022,입산자실화,산78,어곡,논산,벌곡,충남,20,수요일,04,16:06:00,2022
10057,0.08,20,04,19:00:00,2022,입산자실화,산124-1,도학,동,대구,20,수요일,04,13:54:00,2022,
10058,9.7,20,04,20:00:00,2022,기타,산5-1,마차,영월,북,강원,20,수요일,04,13:00:00,2022
10059,0.1,20,04,16:00:00,2022,담뱃불실화,978-3,감,창녕,고암,경남,20,수요일,04,14:35:00,2022
10060,0.01,20,04,16:00:00,2022,기타,산19-19,삼봉,남양주,조안,경기,20,수요일,04,14:28:00,2022
10061,0.5,20,04,17:00:00,2022,담뱃불실화,산28-17,구암,남양주,화도,경기,20,수요일,04,11:41:00,2022
10062,0.5,20,04,17:00:00,2022,쓰레기소각,산16,신,예산,삽교,충남,20,수요일,04,10:40:00,2022
10063,0.15,20,04,11:30:00,2022,기타,산29,신기,남원,문봉,전북,20,수요일,04,10:25:00,2022
10064,0.69,19,04,19:20:00,2022,담뱃불실화,201-4,고천,강화,내가,인천,19,화요일,04,16:20:00,2022
10065,1,19,04,18:22:00,2022,입산자실화,산10-1,지천,청양,장평,충남,19,화요일,04,15:54:00,2022
10066,0.1,19,04,15:30:00,2022,기타,산19-1,우곡,순창,풍산,전북,19,화요일,04,14:10:00,2022
10067,0.01,19,04,12:33:00,2022,입산자실화,산218,장천,산청,신동,경남,19,화요일,04,11:31:00,2022
10068,0.25,19,04,14:39:00,2022,입산자실화,산8,읍내,북,대구,19,화요일,04,13:45:00,2022,
10069,0.1,19,04,15:40:00,2022,입산자실화,777-22,동화,장수,산서,전북,19,화요일,04,13:20:00,2022
10070,0.01,19,04,09:50:00,2022,담뱃불실화,산110-1,수덕,남원,대산,전북,19,화요일,04,09:00:00,2022
10071,0.03,21,04,15:45:00,2021,입산자실화,산32-1,송학,보령,주교,충남,21,수요일,04,14:48:00,2021
10072,1,21,04,14:10:00,2021,기타,111-1외2필지,유천,평창,대관령,강원,21,수요일,04,12:22:00,2021
10073,0.01,21,04,11:05:00,2021,담뱃불실화,산55,양수,양평,양서,경기,21,수요일,04,09:33:00,2021
10074,0.1,20,04,23:30:00,2021,입산자실화,산198-1,동곡,광양,옥룡,전남,20,화요일,04,20:53:00,2021
10075,0.03,20,04,21:15:00,2021,기타,산84,고요,문경,문경,경북,20,화요일,04,18:52:00,2021
10076,0.66,20,04,18:00:00,2021,기타,산32,명동,홍천,남,강원,20,화요일,04,15:22:00,2021
10077,0.3,20,04,17:00:00,2021,입산자실화,산84번지외1필,인월,남원,인월,전북,20,화요일,04,14:36:00,2021
10078,0.2,20,04,13:30:00,2021,쓰레기소각,산17,선기,구미,경북,20,화요일,04,11:45:00,2021,
10079,1.48,19,04,21:00:00,2021,입산자실화,산29외1,초원,횡성,공근,강원,19,월요일,04,17:06:00,2021
10080,0.33,19,04,16:30:00,2021,입산자실화,177-1,신복,양평,옥천,경기,19,월요일,04,13:00:00,2021
10081,0.08,19,04,14:50:00,2021,입산자실화,산40-1,화제,양산,원동,경남,19,월요일,04,11:04:00,2021
10082,0.01,19,04,10:30:00,2021,입산자실화,산6,의전,김해,진영,경남,19,월요일,04,09:48:00,2021
10083,0.02,18,04,13:55:00,2021,기타,133-4,원덕,양평,양평,경기,18,일요일,04,13:09:00,2021
10084,0.5,17,04,23:00:00,2021,입산자실화,산14-1,상대,유성,대전,17,토요일,04,20:40:00,2021,
10085,0.2,17,04,18:20:00,2021,쓰레기소각,산9,봉계,여수,전남,17,토요일,04,15:30:00,2021,
10086,0.01,17,04,13:15:00,2021,기타,산26-1,봉산,평창,진부,강원,17,토요일,04,12:04:00,2021
10087,0.03,17,04,12:07:00,2021,입산자실화,357-3,중원,양평,용문,경기,17,토요일,04,10:44:00,2021
10088,0.01,17,04,10:30:00,2021,기타,산120,월운,홍천,동,강원,17,토요일,04,09:33:00,2021
10089,0.74,16,04,17:50:00,2021,입산자실화,산19-84,신암,영양,수비,경북,16,금요일,04,16:03:00,2021
10090,0.2,16,04,16:30:00,2021,입산자실화,산1,오계,나주,남평,전남,16,금요일,04,15:10:00,2021
10091,0.5,03,04,11:30:00,2021,담뱃불실화,산159-6,운화,울주,온양,울산,03,토요일,04,01:10:00,2021
10092,0.5,14,04,17:30:00,2021,입산자실화,산582-1,갈산,봉화,재산,경북,14,수요일,04,15:40:00,2021
10093,0.1,25,03,12:30:00,2021,기타,산165-1,신대,익산,함라,전북,25,목요일,03,11:37:00,2021
10094,0.03,12,04,13:09:00,2021,입산자실화,1005-2,남북,중,인천,12,월요일,04,12:12:00,2021,
10095,0.03,11,04,22:05:00,2021,기타,산230-1,양곡,봉화,명호,경북,11,일요일,04,20:32:00,2021
10096,0.01,11,04,20:00:00,2021,입산자실화,산21,구암,공주,이인,충남,11,일요일,04,19:00:00,2021
10097,0.01,11,04,14:30:00,2021,기타,산155,덕은,파주,월봉,경기,11,일요일,04,13:59:00,2021
10098,0.1,11,04,15:20:00,2021,입산자실화,산38-1,부산,서산,음암,충남,11,일요일,04,13:10:00,2021
10099,0.01,11,04,14:45:00,2021,입산자실화,산94-3,대덕,부여,옥산,충남,11,일요일,04,13:05:00,2021
10100,0.03,11,04,14:00:00,2021,입산자실화,산77외1,금당,완주,문주,전북,11,일요일,04,12:21:00,2021
10101,1.4,11,04,18:10:00,2021,입산자실화,산113-1,동곡,광양,옥룡,전남,11,일요일,04,11:10:00,2021
10102,0.05,11,04,12:10:00,2021,입산자실화,산132-2,생달,문경,동로,경북,11,일요일,04,10:34:00,2021
10103,1,11,04,15:00:00,2021,입산자실화,산100,진도,무주,안성,전북,11,일요일,04,10:17:00,2021
10104,0.5,11,04,17:40:00,2021,기타,산123-1,현동,봉화,재산,경북,11,일요일,04,10:13:00,2021
10105,0.03,10,04,20:30:00,2021,입산자실화,산56-4,주교,보령,주교,충남,10,토요일,04,19:05:00,2021
10106,0.5,10,04,12:30:00,2021,입산자실화,산11,원촌,장수,계북,전북,10,토요일,04,10:50:00,2021
10107,0.06,09,04,19:00:00,2021,주택화재비화,산132-1,산하,안성,원곡,경기,09,금요일,04,16:41:00,2021
10108,0.15,09,04,15:50:00,2021,입산자실화,산106,사수,화순,사평,전남,09,금요일,04,13:27:00,2021
10109,0.1,09,04,14:30:00,2021,입산자실화,산103-1,동곡,광양,옥룡,전남,09,금요일,04,12:28:00,2021
10110,34.13,22,02,17:00:00,2021,담뱃불실화,산24외16필지,덕목,논산,벌곡,충남,21,일요일,02,19:14:00,2021
10111,0.02,08,04,14:30:00,2021,입산자실화,산3,발양,공주,이인,충남,08,목요일,04,13:29:00,2021
10112,0.01,08,04,10:50:00,2021,기타,산31,이화,가평,가평,경기,08,목요일,04,10:24:00,2021
10113,0.02,08,04,11:10:00,2021,입산자실화,산21,진덕,영광,홍농,전남,08,목요일,04,10:05:00,2021
10114,0.01,07,04,17:37:00,2021,기타,산132,읍내,파주,군내,경기,07,수요일,04,15:47:00,2021
10115,0.01,07,04,15:04:00,2021,담뱃불실화,산3,정평,진주,집현,경남,07,수요일,04,13:55:00,2021
10116,0.06,07,04,14:00:00,2021,기타,산49,칠전,영천,고경,경북,07,수요일,04,12:33:00,2021
10117,0.15,02,04,21:00:00,2021,입산자실화,산9-7,우곡,영덕,영덕,경북,02,금요일,04,19:19:00,2021
10118,0.2,02,04,18:30:00,2021,기타,산49,삼성,양평,청운,경기,02,금요일,04,16:58:00,2021
10119,0.02,02,04,15:35:00,2021,기타,산60-1,은송,남원,주천,전북,02,금요일,04,14:37:00,2021
10120,0.01,02,04,15:10:00,2021,기타,산29-5,용암,청주,상당,충북,02,금요일,04,14:35:00,2021
10121,0.02,02,04,14:00:00,2021,기타,178-3,무전,창녕,대합,경남,02,금요일,04,12:54:00,2021
10122,0.66,02,04,14:20:00,2021,담뱃불실화,산72,사목,파주,문산,경기,02,금요일,04,11:39:00,2021
10123,0.1,02,04,11:00:00,2021,담뱃불실화,242-2,당하,화성,봉담,경기,02,금요일,04,09:44:00,2021
10124,0.1,02,04,03:24:00,2021,입산자실화,산58-6,고림,용인,처인,경기,02,금요일,04,01:24:00,2021
10125,0.02,01,04,21:30:00,2021,기타,산76-2,신림,관악,서울,01,목요일,04,18:55:00,2021,
10126,0.4,01,04,18:50:00,2021,쓰레기소각,산102,쌍지,안성,고삼,경기,01,목요일,04,16:01:00,2021
10127,0.01,01,04,13:30:00,2021,입산자실화,산251,양잠,태안,남,충남,01,목요일,04,12:14:00,2021
10128,0.1,01,04,15:30:00,2021,담뱃불실화,산33-3,어천,공주,우성,충남,01,목요일,04,12:10:00,2021
10129,10.7,01,04,12:54:00,2021,기타,산146외1필지,운치,정선,신동,강원,31,수요일,03,15:38:00,2021
10130,0.01,01,04,15:30:00,2021,기타,663-9,화전,고양,덕양,경기,01,목요일,04,15:03:00,2021
10131,0.03,17,06,17:25:00,2015,입산자실화,산222,수성,범물,대구,17,수요일,06,16:38:00,2015,
10132,0.05,17,06,17:30:00,2015,입산자실화,산1-1,조교,춘천,북산,강원,17,수요일,06,15:50:00,2015
10133,0.8,16,06,18:00:00,2015,쓰레기소각,730임,동당,나주,다시,전남,16,화요일,06,14:30:00,2015
10134,0.07,16,06,17:30:00,2015,입산자실화,산84,동,도학,대구,16,화요일,06,14:00:00,2015,
10135,0.02,16,06,15:10:00,2015,입산자실화,산51,용호,화천,간동,강원,16,화요일,06,13:26:00,2015
10136,0.1,15,06,18:30:00,2015,입산자실화,산22-1,탄지,제천,한수,충북,15,월요일,06,16:00:00,2015
10137,0.05,15,06,17:00:00,2015,쓰레기소각,산76,대전,제천,수산,충북,15,월요일,06,15:50:00,2015
10138,0.02,15,06,17:30:00,2015,기타,산43,양평,거창,거창,경남,15,월요일,06,15:40:00,2015
10139,0.01,15,06,17:30:00,2015,기타,산88임,야촌,양구,남,강원,15,월요일,06,14:02:00,2015
10140,0.01,15,06,08:45:00,2015,입산자실화,산141-4,연호,칠곡,지천,경북,15,월요일,06,05:19:00,2015
10141,0.03,14,06,19:20:00,2015,농산부산물소각,산64,용호,김천,구성,경북,14,일요일,06,17:55:00,2015
10142,0.02,14,06,20:00:00,2015,담뱃불실화,산4-1,마조,단양,단양,충북,14,일요일,06,15:30:00,2015
10143,0.1,14,06,13:54:00,2015,입산자실화,산76,장학,성주,선남,경북,14,일요일,06,13:30:00,2015
10144,0.2,13,06,17:20:00,2015,농산부산물소각,산114-1,매화,신안,압해,전남,13,토요일,06,16:45:00,2015
10145,0.5,13,06,19:00:00,2015,기타,산35,희곡,김천,부항,경북,13,토요일,06,16:05:00,2015
10146,0.5,13,06,17:50:00,2015,기타,산116,고이,신안,압해,전남,13,토요일,06,14:40:00,2015
10147,0.03,13,06,15:30:00,2015,입산자실화,산59-2,수청,정읍,칠보,전북,13,토요일,06,13:00:00,2015
10148,0.01,13,06,11:36:00,2015,기타,산12-1,동,대별,대전,13,토요일,06,10:31:00,2015,
10149,0.05,12,06,19:11:00,2015,입산자실화,산222,남,대명,대구,12,금요일,06,18:05:00,2015,
10150,0.01,12,06,15:25:00,2015,입산자실화,산31,부평,인제,남,강원,12,금요일,06,13:40:00,2015
10151,0.01,11,06,15:50:00,2015,기타,산96-1,도봉,도봉,서울,11,목요일,06,13:46:00,2015,
10152,0.5,11,06,20:00:00,2015,입산자실화,산1-1,야시대,홍천,화촌,강원,11,목요일,06,12:54:00,2015
10153,0.4,10,06,18:20:00,2015,농산부산물소각,산130,남평,정선,북평,강원,10,수요일,06,16:00:00,2015
10154,0.25,10,06,19:50:00,2015,입산자실화,산62외 1필,용대,인제,북,강원,10,수요일,06,15:03:00,2015
10155,1,10,06,22:00:00,2015,입산자실화,산186,유현,횡성,서원,강원,10,수요일,06,12:41:00,2015
10156,0.1,10,06,13:30:00,2015,농산부산물소각,산78,박곡,안동,임동,경북,10,수요일,06,11:40:00,2015
10157,0.1,10,06,13:00:00,2015,쓰레기소각,890-1,영천,도림,경북,10,수요일,06,11:11:00,2015,
10158,0.01,09,06,17:39:00,2015,기타,산91,용대,인제,북,강원,09,화요일,06,17:03:00,2015
10159,0.05,09,06,14:20:00,2015,기타,산46-1,동,각산,대구,09,화요일,06,13:19:00,2015,
10160,0.01,08,06,16:48:00,2015,기타,산30-6,동,판암,대전,08,월요일,06,16:20:00,2015,
10161,0.01,08,06,12:30:00,2015,기타,산5,가양,포천,창수,경기,08,월요일,06,11:15:00,2015
10162,0.3,08,06,13:30:00,2015,입산자실화,336-2,갈월,포천,신북,경기,08,월요일,06,11:10:00,2015
10163,0.01,07,06,19:30:00,2015,기타,산51,구리,아천,경기,07,일요일,06,17:30:00,2015,
10164,0.01,07,06,17:20:00,2015,기타,산91,광산,연산,광주,07,일요일,06,16:37:00,2015,
10165,0.5,07,06,18:30:00,2015,기타,1160-4,화현,포천,화현,경기,07,일요일,06,16:10:00,2015
10166,0.1,07,06,17:00:00,2015,입산자실화,산184,수항,진안,부귀,전북,07,일요일,06,15:00:00,2015
10167,0.05,07,06,16:30:00,2015,기타,산56-43,내월,완주,비봉,전북,07,일요일,06,14:30:00,2015
10168,0.01,07,06,14:30:00,2015,기타,산121,풍산,화천,화천,강원,07,일요일,06,12:30:00,2015
10169,0.03,07,06,03:50:00,2015,기타,산1,중랑,중화,서울,06,토요일,06,23:07:00,2015,
10170,0.05,06,06,22:00:00,2015,입산자실화,535-1,종로,평창,서울,06,토요일,06,18:00:00,2015,
10171,0.5,06,06,19:30:00,2015,기타,산378,도평,포천,이동,경기,06,토요일,06,17:10:00,2015
10172,0.03,06,06,17:00:00,2015,쓰레기소각,산168-1,운산,서산,대산,충남,06,토요일,06,16:00:00,2015
10173,0.01,06,06,16:40:00,2015,쓰레기소각,산7-6,유포,화성,비봉,경기,06,토요일,06,15:20:00,2015
10174,0.01,06,06,13:55:00,2015,쓰레기소각,산71,덕가,상주,사벌,경북,06,토요일,06,12:50:00,2015
10175,0.1,06,06,12:10:00,2015,기타,산56-42,내월,완주,비봉,전북,06,토요일,06,10:30:00,2015
10176,0.02,05,06,09:50:00,2015,입산자실화,산16-1,동해,천곡,강원,05,금요일,06,08:32:00,2015,
10177,0,05,06,06:20:00,2015,입산자실화,산65,봉양,봉화,봉성,경북,05,금요일,06,04:55:00,2015
10178,0.06,05,06,07:05:00,2015,기타,산102-2,청학,남양주,별내,경기,05,금요일,06,03:16:00,2015
10179,0.5,05,06,08:50:00,2015,기타,산26,월정,청송,현서,경북,05,금요일,06,00:01:00,2015
10180,0.06,05,06,01:40:00,2015,기타,산145-1,탑동,고성,간성,강원,04,목요일,06,23:56:00,2015
10181,0.03,04,06,00:00:00,2015,기타,산7,석교,영주,순흥,경북,04,목요일,06,22:23:00,2015
10182,0.6,05,06,02:00:00,2015,입산자실화,산3,유성,봉산,대전,04,목요일,06,22:09:00,2015,
10183,0.1,04,06,19:10:00,2015,쓰레기소각,산33,도심,봉화,충양,경북,04,목요일,06,17:32:00,2015
10184,0.05,04,06,16:30:00,2015,담뱃불실화,산41-1,화산,청양,장평,충남,04,목요일,06,15:10:00,2015
10185,0.1,04,06,18:50:00,2015,기타,산242-1,송현,강릉,왕산,강원,04,목요일,06,14:36:00,2015
10186,1,04,06,15:00:00,2015,쓰레기소각,산31-1,문혜,철원,갈말,강원,04,목요일,06,13:30:00,2015
10187,0.02,04,06,14:00:00,2015,입산자실화,산36,덕암,청주 청원,내수,충북,04,목요일,06,13:20:00,2015
10188,0.16,04,06,12:50:00,2015,쓰레기소각,산72,설화,달성,화원,대구,04,목요일,06,11:45:00,2015
10189,0.3,04,06,15:40:00,2015,농산부산물소각,산27,합수,연천,중,경기,04,목요일,06,11:30:00,2015
10190,2,04,06,10:26:00,2015,기타,산34-10,원동,홍천,두촌,강원,04,목요일,06,06:57:00,2015
10191,5,04,06,19:30:00,2015,기타,산376-1,도평,포천,이동,경기,04,목요일,06,06:23:00,2015
10192,0.01,27,03,19:35:00,2015,기타,산161,옥정,나주,동강,전남,27,금요일,03,18:05:00,2015
10193,0.02,27,03,13:20:00,2015,쓰레기소각,산40,내각,남양주,진접,경기,27,금요일,03,11:44:00,2015
10194,0.01,26,03,22:31:00,2015,입산자실화,산178,화악,가평,북,경기,26,목요일,03,19:36:00,2015
10195,0.01,26,03,17:40:00,2015,농산부산물소각,산35,내각,남양주,진접,경기,26,목요일,03,16:42:00,2015
10196,0.05,26,03,17:00:00,2015,농산부산물소각,273-3,신대,청양,운곡,충남,26,목요일,03,16:08:00,2015
10197,0.03,26,03,15:20:00,2015,농산부산물소각,산39-1,방성,괴산,문광,충북,26,목요일,03,14:33:00,2015
10198,1.5,26,03,16:50:00,2015,농산부산물소각,산66,황둔,원주,신림,강원,26,목요일,03,14:00:00,2015
10199,0.3,26,03,15:50:00,2015,입산자실화,산86,삼척,도경,강원,26,목요일,03,11:50:00,2015,
10200,0.05,25,03,22:00:00,2015,기타,산133-1,방하,춘천,남산,강원,25,수요일,03,20:01:00,2015
10201,2.9,26,03,17:00:00,2015,입산자실화,산12-2,와야,홍천,내촌,강원,25,수요일,03,18:49:00,2015
10202,0.02,25,03,19:00:00,2015,쓰레기소각,산160,묵안,가평,설악,경기,25,수요일,03,17:37:00,2015
10203,0.2,25,03,17:55:00,2015,담뱃불실화,산20,백운,평창,미탄,강원,25,수요일,03,17:00:00,2015
10204,0.06,25,03,17:35:00,2015,농산부산물소각,산64-16,주포,원주,귀래,강원,25,수요일,03,16:36:00,2015
10205,0.2,25,03,18:00:00,2015,입산자실화,산103,점,삼척,도계,강원,25,수요일,03,15:55:00,2015
10206,0.1,25,03,17:52:00,2015,입산자실화,산4,대마도,진도,조도,전남,25,수요일,03,15:44:00,2015
10207,0.01,25,03,16:10:00,2015,농산부산물소각,362-1,어촌,화성,매송,경기,25,수요일,03,15:33:00,2015
10208,0.01,25,03,15:55:00,2015,농산부산물소각,산29임,서산,나주,남평,전남,25,수요일,03,14:45:00,2015
10209,0.01,25,03,16:00:00,2015,농산부산물소각,산2,홍법,화성,서신,경기,25,수요일,03,14:10:00,2015
10210,0.1,25,03,15:27:00,2015,담뱃불실화,산41-2,생곡,홍천,서석,강원,25,수요일,03,13:21:00,2015
10211,0.05,25,03,03:30:00,2015,기타,산69-5,관악,남현,서울,24,화요일,03,23:57:00,2015,
10212,0.2,24,03,19:00:00,2015,기타,산12-2,와야,홍천,내촌,강원,24,화요일,03,16:32:00,2015
10213,0.02,24,03,16:39:00,2015,기타,산77-2,도봉,도봉,서울,24,화요일,03,16:20:00,2015,
10214,3.3,25,03,11:30:00,2015,쓰레기소각,산369 외 4,도평,포천,이동,경기,24,화요일,03,15:40:00,2015
10215,0.2,24,03,19:00:00,2015,기타,2-1,상광교,수원 장안,경기,24,화요일,03,15:00:00,2015,
10216,0.01,24,03,15:40:00,2015,쓰레기소각,522-1,파주,파주,파주,경기,24,화요일,03,14:20:00,2015
10217,0.01,24,03,15:06:00,2015,기타,산24,가동,함평,함평,전남,24,화요일,03,14:09:00,2015
10218,0.01,24,03,14:20:00,2015,농산부산물소각,421.0,율곡,파주,파평,경기,24,화요일,03,13:30:00,2015
