,변환된_일시,평균기온(℃),평균풍속(m/s),평균습도(%rh),damagearea
3633,2020-04,6.7,1.7,57.0,0.02
3634,2020-04,6.7,1.7,57.0,0.09
3635,2020-04,6.7,1.7,57.0,0.3
3636,2020-04,6.7,1.7,57.0,0.02
3637,2020-04,6.7,1.7,57.0,0.3
3638,2020-04,6.7,1.7,57.0,0.01
3639,2020-04,6.7,1.7,57.0,0.06
3640,2020-04,6.7,1.7,57.0,0.03
3641,2020-04,6.7,1.7,57.0,0.06
3642,2020-04,6.7,1.7,57.0,0.5
3643,2020-04,6.7,1.7,57.0,0.1
3644,2020-04,6.7,1.7,57.0,0.05
3645,2020-04,6.7,1.7,57.0,0.1
3646,2020-04,6.7,1.7,57.0,0.1
3647,2020-04,6.7,1.7,57.0,0.5
3648,2020-04,6.7,1.7,57.0,0.1
3649,2020-04,6.7,1.7,57.0,0.3
3650,2020-04,6.7,1.7,57.0,0.01
3651,2020-04,6.7,1.7,57.0,0.3
3652,2020-04,6.7,1.7,57.0,0.1
3653,2020-04,6.7,1.7,57.0,0.1
3654,2020-04,6.7,1.7,57.0,0.01
3655,2020-04,6.7,1.7,57.0,0.3
3656,2020-04,6.7,1.7,57.0,0.03
3657,2020-04,6.7,1.7,57.0,0.09
3658,2020-04,6.7,1.7,57.0,7.0
3659,2020-04,6.7,1.7,57.0,0.8
3660,2020-04,6.7,1.7,57.0,0.1
3661,2020-04,6.7,1.7,57.0,20.0
3662,2020-04,6.7,1.7,57.0,1.5
3663,2020-04,6.7,1.7,57.0,0.06
3664,2020-04,6.7,1.7,57.0,1.2
3665,2020-04,6.7,1.7,57.0,0.2
3666,2020-04,6.7,1.7,57.0,0.8
3667,2020-04,6.7,1.7,57.0,0.1
3668,2020-04,6.7,1.7,57.0,0.66
3669,2020-04,6.7,1.7,57.0,0.05
3670,2020-04,6.7,1.7,57.0,0.01
3671,2020-04,6.7,1.7,57.0,0.05
3672,2020-04,6.7,1.7,57.0,0.01
3673,2020-04,6.7,1.7,57.0,2.4
3674,2020-05,14.8,1.6,69.0,0.01
3675,2020-05,14.8,1.6,69.0,85.0
3676,2020-05,14.8,1.6,69.0,0.01
3677,2020-05,14.8,1.6,69.0,0.2
3678,2020-05,14.8,1.6,69.0,0.01
3679,2020-05,14.8,1.6,69.0,4.0
3680,2020-05,14.8,1.6,69.0,0.02
3681,2020-05,14.8,1.6,69.0,0.02
3682,2020-05,14.8,1.6,69.0,0.01
3683,2020-05,14.8,1.6,69.0,0.01
3684,2020-05,14.8,1.6,69.0,0.02
3685,2020-05,14.8,1.6,69.0,0.01
3686,2020-05,14.8,1.6,69.0,0.1
3687,2020-05,14.8,1.6,69.0,0.03
3688,2020-05,14.8,1.6,69.0,0.07
3689,2020-05,14.8,1.6,69.0,0.4
3690,2020-05,14.8,1.6,69.0,0.1
3691,2020-05,14.8,1.6,69.0,1.0
3692,2020-05,14.8,1.6,69.0,0.06
3693,2020-05,14.8,1.6,69.0,0.1
3694,2020-05,14.8,1.6,69.0,0.33
3695,2020-05,14.8,1.6,69.0,0.33
3696,2020-05,14.8,1.6,69.0,0.02
3697,2020-05,14.8,1.6,69.0,0.1
3698,2020-05,14.8,1.6,69.0,0.1
3699,2020-05,14.8,1.6,69.0,0.03
3700,2020-05,14.8,1.6,69.0,0.16
3701,2020-05,14.8,1.6,69.0,0.06
3702,2020-05,14.8,1.6,69.0,0.8
3703,2020-05,14.8,1.6,69.0,2.0
3704,2020-05,14.8,1.6,69.0,0.02
3705,2020-05,14.8,1.6,69.0,123.2
3706,2020-05,14.8,1.6,69.0,0.02
3707,2020-05,14.8,1.6,69.0,0.01
3708,2020-05,14.8,1.6,69.0,0.2
3709,2020-05,14.8,1.6,69.0,0.1
3710,2020-05,14.8,1.6,69.0,0.01
3711,2020-05,14.8,1.6,69.0,0.1
3712,2020-05,14.8,1.6,69.0,0.1
3713,2020-05,14.8,1.6,69.0,3.77
3714,2020-06,20.6,1.5,70.0,0.03
3715,2020-06,20.6,1.5,70.0,0.07
3716,2020-06,20.6,1.5,70.0,0.2
3717,2020-06,20.6,1.5,70.0,0.05
3718,2020-06,20.6,1.5,70.0,0.21
3719,2020-06,20.6,1.5,70.0,0.02
3720,2020-06,20.6,1.5,70.0,0.01
3721,2020-06,20.6,1.5,70.0,0.06
3722,2020-06,20.6,1.5,70.0,0.16
3723,2020-06,20.6,1.5,70.0,0.1
3724,2020-06,20.6,1.5,70.0,0.4
3725,2020-06,20.6,1.5,70.0,0.01
3726,2020-06,20.6,1.5,70.0,0.15
3727,2020-06,20.6,1.5,70.0,0.02
3728,2020-06,20.6,1.5,70.0,0.1
3729,2020-06,20.6,1.5,70.0,2.0
3730,2020-06,20.6,1.5,70.0,0.01
3731,2020-06,20.6,1.5,70.0,0.04
3732,2020-06,20.6,1.5,70.0,0.1
3733,2020-06,20.6,1.5,70.0,0.01
3734,2020-06,20.6,1.5,70.0,0.02
3735,2020-06,20.6,1.5,70.0,0.01
3736,2020-06,20.6,1.5,70.0,0.2
3737,2020-06,20.6,1.5,70.0,0.05
3738,2020-06,20.6,1.5,70.0,0.02
3739,2020-06,20.6,1.5,70.0,0.01
3740,2020-06,20.6,1.5,70.0,0.05
3741,2020-06,20.6,1.5,70.0,0.02
3742,2020-06,20.6,1.5,70.0,0.15
3743,2020-06,20.6,1.5,70.0,0.21
3744,2020-06,20.6,1.5,70.0,0.2
3745,2020-06,20.6,1.5,70.0,0.05
3746,2020-06,20.6,1.5,70.0,0.01
3747,2020-06,20.6,1.5,70.0,0.07
3748,2020-06,20.6,1.5,70.0,0.03
3749,2020-06,20.6,1.5,70.0,0.02
3750,2020-06,20.6,1.5,70.0,0.01
3751,2020-06,20.6,1.5,70.0,0.01
3752,2020-06,20.6,1.5,70.0,0.1
3753,2020-06,20.6,1.5,70.0,0.06
3754,2020-06,20.6,1.5,70.0,0.16
3755,2020-06,20.6,1.5,70.0,0.01
3756,2020-06,20.6,1.5,70.0,0.4
3757,2020-06,20.6,1.5,70.0,0.2
3758,2020-06,20.6,1.5,70.0,2.0
3759,2020-06,20.6,1.5,70.0,0.04
3760,2020-06,20.6,1.5,70.0,0.1
3761,2020-06,20.6,1.5,70.0,0.1
3762,2020-06,20.6,1.5,70.0,0.01
3763,2020-06,20.6,1.5,70.0,0.02
3764,2020-06,20.6,1.5,70.0,0.01
3765,2020-06,20.6,1.5,70.0,0.02
3767,2020-08,23.3,1.6,84.0,0.1
3768,2020-08,23.3,1.6,84.0,0.1
3769,2020-09,15.8,1.8,83.0,0.01
3770,2020-09,15.8,1.8,83.0,0.15
3771,2020-09,15.8,1.8,83.0,0.01
3772,2020-09,15.8,1.8,83.0,0.2
3773,2020-10,9.8,1.2,71.0,0.03
3774,2020-10,9.8,1.2,71.0,0.1
3775,2020-10,9.8,1.2,71.0,0.06
3776,2020-10,9.8,1.2,71.0,0.03
3777,2020-10,9.8,1.2,71.0,0.03
3778,2020-10,9.8,1.2,71.0,0.1
3779,2020-10,9.8,1.2,71.0,0.1
3780,2020-10,9.8,1.2,71.0,0.4
3781,2020-10,9.8,1.2,71.0,0.03
3782,2020-10,9.8,1.2,71.0,0.01
3783,2020-10,9.8,1.2,71.0,0.1
3784,2020-10,9.8,1.2,71.0,0.1
3785,2020-10,9.8,1.2,71.0,0.62
3786,2020-10,9.8,1.2,71.0,1.2
3787,2020-10,9.8,1.2,71.0,0.01
3788,2020-10,9.8,1.2,71.0,0.1
3789,2020-10,9.8,1.2,71.0,0.16
3790,2020-10,9.8,1.2,71.0,0.05
3791,2020-10,9.8,1.2,71.0,0.06
3792,2020-10,9.8,1.2,71.0,0.01
3793,2020-10,9.8,1.2,71.0,0.01
3794,2020-10,9.8,1.2,71.0,0.01
3795,2020-10,9.8,1.2,71.0,0.01
3796,2020-10,9.8,1.2,71.0,0.01
3797,2020-10,9.8,1.2,71.0,0.01
3798,2020-10,9.8,1.2,71.0,0.01
3799,2020-10,9.8,1.2,71.0,0.03
3800,2020-10,9.8,1.2,71.0,0.05
3801,2020-10,9.8,1.2,71.0,0.06
3802,2020-10,9.8,1.2,71.0,0.01
3803,2020-10,9.8,1.2,71.0,0.03
3804,2020-10,9.8,1.2,71.0,0.05
3805,2020-10,9.8,1.2,71.0,0.1
3806,2020-10,9.8,1.2,71.0,0.1
3807,2020-10,9.8,1.2,71.0,0.1
3808,2020-10,9.8,1.2,71.0,0.03
3809,2020-10,9.8,1.2,71.0,0.1
3810,2020-10,9.8,1.2,71.0,0.1
3811,2020-10,9.8,1.2,71.0,0.6
3812,2020-10,9.8,1.2,71.0,0.5
3813,2020-10,9.8,1.2,71.0,0.01
3814,2020-10,9.8,1.2,71.0,0.06
3815,2020-10,9.8,1.2,71.0,0.06
3816,2020-10,9.8,1.2,71.0,0.01
3817,2020-10,9.8,1.2,71.0,0.01
3818,2020-10,9.8,1.2,71.0,0.01
3819,2020-10,9.8,1.2,71.0,0.01
3820,2020-10,9.8,1.2,71.0,0.01
3821,2020-10,9.8,1.2,71.0,0.01
3822,2020-10,9.8,1.2,71.0,0.06
3823,2020-10,9.8,1.2,71.0,0.05
3824,2020-10,9.8,1.2,71.0,0.16
3825,2020-10,9.8,1.2,71.0,0.01
3826,2020-10,9.8,1.2,71.0,0.03
3827,2020-11,5.6,1.4,57.0,1.05
3828,2020-11,5.6,1.4,57.0,0.1
3829,2020-11,5.6,1.4,57.0,0.01
3830,2020-11,5.6,1.4,57.0,0.01
3831,2020-11,5.6,1.4,57.0,0.01
3832,2020-11,5.6,1.4,57.0,0.3
3833,2020-11,5.6,1.4,57.0,0.38
3834,2020-11,5.6,1.4,57.0,0.26
3835,2020-11,5.6,1.4,57.0,0.06
3836,2020-11,5.6,1.4,57.0,0.06
3837,2020-11,5.6,1.4,57.0,0.3
3838,2020-11,5.6,1.4,57.0,0.03
3839,2020-11,5.6,1.4,57.0,3.0
3840,2020-11,5.6,1.4,57.0,0.01
3841,2020-11,5.6,1.4,57.0,0.75
3842,2020-11,5.6,1.4,57.0,0.1
3843,2020-11,5.6,1.4,57.0,0.03
3844,2020-11,5.6,1.4,57.0,0.01
3845,2020-11,5.6,1.4,57.0,0.01
3846,2020-11,5.6,1.4,57.0,0.03
3847,2020-11,5.6,1.4,57.0,0.06
3848,2020-11,5.6,1.4,57.0,0.1
3849,2020-11,5.6,1.4,57.0,0.07
3850,2020-11,5.6,1.4,57.0,0.2
3851,2020-11,5.6,1.4,57.0,0.07
3852,2020-11,5.6,1.4,57.0,0.1
3853,2020-11,5.6,1.4,57.0,0.01
3854,2020-11,5.6,1.4,57.0,0.06
3855,2020-11,5.6,1.4,57.0,0.05
3856,2020-11,5.6,1.4,57.0,0.1
3857,2020-11,5.6,1.4,57.0,0.03
3858,2020-11,5.6,1.4,57.0,1.4
3859,2020-11,5.6,1.4,57.0,0.03
3860,2020-11,5.6,1.4,57.0,0.01
3861,2020-11,5.6,1.4,57.0,0.7
3862,2020-11,5.6,1.4,57.0,0.03
3863,2020-11,5.6,1.4,57.0,1.5
3864,2020-11,5.6,1.4,57.0,0.03
3865,2020-11,5.6,1.4,57.0,0.03
3866,2020-11,5.6,1.4,57.0,0.01
3867,2020-11,5.6,1.4,57.0,0.06
3868,2020-11,5.6,1.4,57.0,0.18
3869,2020-11,5.6,1.4,57.0,0.05
3870,2020-11,5.6,1.4,57.0,0.18
3871,2020-11,5.6,1.4,57.0,1.5
3872,2020-11,5.6,1.4,57.0,0.01
3873,2020-11,5.6,1.4,57.0,0.01
3874,2020-11,5.6,1.4,57.0,0.03
3875,2020-11,5.6,1.4,57.0,0.75
3876,2020-11,5.6,1.4,57.0,0.2
3877,2020-11,5.6,1.4,57.0,0.01
3878,2020-11,5.6,1.4,57.0,0.07
3879,2020-11,5.6,1.4,57.0,0.3
3880,2020-11,5.6,1.4,57.0,0.1
3881,2020-11,5.6,1.4,57.0,0.06
3882,2020-11,5.6,1.4,57.0,0.26
3883,2020-11,5.6,1.4,57.0,0.38
3884,2020-11,5.6,1.4,57.0,0.01
3885,2020-11,5.6,1.4,57.0,0.01
3886,2020-11,5.6,1.4,57.0,0.1
3887,2020-11,5.6,1.4,57.0,3.0
3888,2020-11,5.6,1.4,57.0,0.03
3889,2020-11,5.6,1.4,57.0,0.06
3890,2020-11,5.6,1.4,57.0,0.05
3891,2020-11,5.6,1.4,57.0,0.03
3892,2020-11,5.6,1.4,57.0,0.03
3893,2020-11,5.6,1.4,57.0,2.6
3894,2020-11,5.6,1.4,57.0,0.03
3895,2020-11,5.6,1.4,57.0,0.01
3896,2020-11,5.6,1.4,57.0,0.06
3897,2020-11,5.6,1.4,57.0,0.01
3898,2020-11,5.6,1.4,57.0,0.03
3899,2020-11,5.6,1.4,57.0,1.4
3900,2020-11,5.6,1.4,57.0,0.05
3901,2020-11,5.6,1.4,57.0,0.1
3902,2020-11,5.6,1.4,57.0,0.05
3903,2020-11,5.6,1.4,57.0,0.06
3904,2020-12,-2.6,1.3,50.0,2.0
3905,2020-12,-2.6,1.3,50.0,0.05
3906,2020-12,-2.6,1.3,50.0,0.06
3907,2020-12,-2.6,1.3,50.0,0.5
3908,2020-12,-2.6,1.3,50.0,0.03
3909,2020-12,-2.6,1.3,50.0,0.04
3910,2020-12,-2.6,1.3,50.0,0.01
3911,2020-12,-2.6,1.3,50.0,0.02
3912,2020-12,-2.6,1.3,50.0,0.03
3913,2020-12,-2.6,1.3,50.0,0.05
3914,2020-12,-2.6,1.3,50.0,0.03
3915,2020-12,-2.6,1.3,50.0,2.0
3916,2020-12,-2.6,1.3,50.0,0.1
3917,2020-12,-2.6,1.3,50.0,0.01
3918,2020-12,-2.6,1.3,50.0,0.1
3919,2020-12,-2.6,1.3,50.0,0.51
3920,2020-12,-2.6,1.3,50.0,3.0
3921,2020-12,-2.6,1.3,50.0,0.05
3922,2020-12,-2.6,1.3,50.0,0.01
3923,2020-12,-2.6,1.3,50.0,0.05
3924,2020-12,-2.6,1.3,50.0,0.3
3925,2020-12,-2.6,1.3,50.0,0.05
3926,2020-12,-2.6,1.3,50.0,0.02
3927,2020-12,-2.6,1.3,50.0,0.03
3928,2020-12,-2.6,1.3,50.0,0.06
3929,2020-12,-2.6,1.3,50.0,0.01
3930,2020-12,-2.6,1.3,50.0,0.73
3931,2020-12,-2.6,1.3,50.0,0.01
3932,2020-12,-2.6,1.3,50.0,0.12
3933,2020-12,-2.6,1.3,50.0,0.5
3934,2020-12,-2.6,1.3,50.0,0.03
3935,2020-12,-2.6,1.3,50.0,0.06
3936,2020-12,-2.6,1.3,50.0,0.3
3937,2020-12,-2.6,1.3,50.0,0.03
3938,2020-12,-2.6,1.3,50.0,0.02
3939,2020-12,-2.6,1.3,50.0,0.01
3940,2020-12,-2.6,1.3,50.0,0.04
3941,2020-12,-2.6,1.3,50.0,0.05
3942,2020-12,-2.6,1.3,50.0,0.5
3943,2020-12,-2.6,1.3,50.0,0.1
3944,2020-12,-2.6,1.3,50.0,0.01
3945,2020-12,-2.6,1.3,50.0,0.51
3946,2020-12,-2.6,1.3,50.0,0.02
3947,2020-12,-2.6,1.3,50.0,0.05
3948,2020-12,-2.6,1.3,50.0,0.04
3949,2020-12,-2.6,1.3,50.0,0.03
3950,2020-12,-2.6,1.3,50.0,0.15
3951,2020-12,-2.6,1.3,50.0,0.01
3952,2020-12,-2.6,1.3,50.0,0.08
3953,2020-12,-2.6,1.3,50.0,0.1
3954,2020-12,-2.6,1.3,50.0,0.03
3955,2020-12,-2.6,1.3,50.0,0.03
3956,2020-12,-2.6,1.3,50.0,0.5
3957,2020-12,-2.6,1.3,50.0,0.1
3958,2020-12,-2.6,1.3,50.0,0.05
3959,2020-12,-2.6,1.3,50.0,0.05
3960,2020-12,-2.6,1.3,50.0,0.01
3961,2020-12,-2.6,1.3,50.0,0.05
3962,2020-12,-2.6,1.3,50.0,0.12
3963,2020-12,-2.6,1.3,50.0,0.05
3964,2020-12,-2.6,1.3,50.0,3.0
3965,2020-12,-2.6,1.3,50.0,0.06
3966,2020-12,-2.6,1.3,50.0,0.08
3967,2020-12,-2.6,1.3,50.0,0.01
3968,2020-12,-2.6,1.3,50.0,0.15
3969,2020-12,-2.6,1.3,50.0,0.04
3970,2020-12,-2.6,1.3,50.0,0.5
3971,2020-12,-2.6,1.3,50.0,0.06
3972,2020-12,-2.6,1.3,50.0,0.06
3973,2021-01,-4.4,1.5,57.0,0.2
3974,2021-01,-4.4,1.5,57.0,0.4
3975,2021-01,-4.4,1.5,57.0,0.03
3976,2021-01,-4.4,1.5,57.0,0.3
3977,2021-01,-4.4,1.5,57.0,1.5
3978,2021-01,-4.4,1.5,57.0,0.03
3979,2021-01,-4.4,1.5,57.0,0.01
3980,2021-01,-4.4,1.5,57.0,0.2
3981,2021-01,-4.4,1.5,57.0,0.03
3982,2021-01,-4.4,1.5,57.0,0.05
3983,2021-01,-4.4,1.5,57.0,0.3
3984,2021-01,-4.4,1.5,57.0,0.15
3985,2021-01,-4.4,1.5,57.0,0.02
3986,2021-01,-4.4,1.5,57.0,0.05
3987,2021-01,-4.4,1.5,57.0,10.24
3988,2021-01,-4.4,1.5,57.0,0.2
3989,2021-01,-4.4,1.5,57.0,0.4
3990,2021-01,-4.4,1.5,57.0,0.01
3991,2021-01,-4.4,1.5,57.0,1.0
3992,2021-01,-4.4,1.5,57.0,0.1
3993,2021-01,-4.4,1.5,57.0,0.7
3994,2021-01,-4.4,1.5,57.0,0.03
3995,2021-01,-4.4,1.5,57.0,0.15
3996,2021-01,-4.4,1.5,57.0,0.28
3997,2021-01,-4.4,1.5,57.0,0.1
3998,2021-01,-4.4,1.5,57.0,0.01
3999,2021-01,-4.4,1.5,57.0,0.03
4000,2021-01,-4.4,1.5,57.0,0.03
4001,2021-01,-4.4,1.5,57.0,0.07
4002,2021-01,-4.4,1.5,57.0,0.03
4003,2021-01,-4.4,1.5,57.0,0.01
4004,2021-01,-4.4,1.5,57.0,0.2
4005,2021-01,-4.4,1.5,57.0,0.03
4006,2021-01,-4.4,1.5,57.0,0.05
4007,2021-01,-4.4,1.5,57.0,3.0
4008,2021-01,-4.4,1.5,57.0,0.4
4009,2021-01,-4.4,1.5,57.0,0.15
4010,2021-01,-4.4,1.5,57.0,6.5
4011,2021-01,-4.4,1.5,57.0,0.01
4012,2021-01,-4.4,1.5,57.0,0.02
4013,2021-01,-4.4,1.5,57.0,0.02
4014,2021-01,-4.4,1.5,57.0,0.2
4015,2021-01,-4.4,1.5,57.0,0.15
4016,2021-01,-4.4,1.5,57.0,0.3
4017,2021-01,-4.4,1.5,57.0,3.0
4018,2021-01,-4.4,1.5,57.0,0.05
4019,2021-01,-4.4,1.5,57.0,0.03
4020,2021-01,-4.4,1.5,57.0,0.2
4021,2021-01,-4.4,1.5,57.0,0.21
4022,2021-01,-4.4,1.5,57.0,0.03
4023,2021-01,-4.4,1.5,57.0,0.07
4024,2021-01,-4.4,1.5,57.0,0.3
4025,2021-01,-4.4,1.5,57.0,0.03
4026,2021-01,-4.4,1.5,57.0,0.2
4027,2021-01,-4.4,1.5,57.0,0.01
4028,2021-01,-4.4,1.5,57.0,0.05
4029,2021-01,-4.4,1.5,57.0,0.1
4030,2021-01,-4.4,1.5,57.0,0.02
4031,2021-01,-4.4,1.5,57.0,0.03
4032,2021-01,-4.4,1.5,57.0,0.3
4033,2021-01,-4.4,1.5,57.0,1.0
4034,2021-01,-4.4,1.5,57.0,0.01
4035,2021-01,-4.4,1.5,57.0,0.1
4036,2021-01,-4.4,1.5,57.0,0.7
4037,2021-01,-4.4,1.5,57.0,0.03
4038,2021-01,-4.4,1.5,57.0,0.01
4039,2021-01,-4.4,1.5,57.0,0.02
4040,2021-01,-4.4,1.5,57.0,1.5
4041,2021-01,-4.4,1.5,57.0,0.05
4042,2021-01,-4.4,1.5,57.0,0.2
4043,2021-01,-4.4,1.5,57.0,0.4
4044,2021-01,-4.4,1.5,57.0,0.09
4045,2021-02,0.6,1.7,51.0,0.08
4046,2021-02,0.6,1.7,51.0,0.06
4047,2021-02,0.6,1.7,51.0,0.8
4048,2021-02,0.6,1.7,51.0,0.1
4049,2021-02,0.6,1.7,51.0,0.1
4050,2021-02,0.6,1.7,51.0,0.06
4051,2021-02,0.6,1.7,51.0,0.01
4052,2021-02,0.6,1.7,51.0,0.04
4053,2021-02,0.6,1.7,51.0,0.01
4054,2021-02,0.6,1.7,51.0,2.7
4055,2021-02,0.6,1.7,51.0,0.4
4056,2021-02,0.6,1.7,51.0,3.62
4057,2021-02,0.6,1.7,51.0,0.1
4058,2021-02,0.6,1.7,51.0,0.5
4059,2021-02,0.6,1.7,51.0,0.02
4060,2021-02,0.6,1.7,51.0,24.56
4061,2021-02,0.6,1.7,51.0,0.01
4062,2021-02,0.6,1.7,51.0,0.01
4063,2021-02,0.6,1.7,51.0,0.26
4064,2021-02,0.6,1.7,51.0,0.02
4065,2021-02,0.6,1.7,51.0,0.01
4066,2021-02,0.6,1.7,51.0,0.05
4067,2021-02,0.6,1.7,51.0,0.01
4068,2021-02,0.6,1.7,51.0,0.01
4069,2021-02,0.6,1.7,51.0,0.08
4070,2021-02,0.6,1.7,51.0,0.17
4071,2021-02,0.6,1.7,51.0,0.01
4072,2021-02,0.6,1.7,51.0,3.7
4073,2021-02,0.6,1.7,51.0,0.03
4074,2021-02,0.6,1.7,51.0,0.05
4075,2021-02,0.6,1.7,51.0,0.05
4076,2021-02,0.6,1.7,51.0,0.01
4077,2021-02,0.6,1.7,51.0,0.5
4078,2021-02,0.6,1.7,51.0,0.5
4079,2021-02,0.6,1.7,51.0,0.1
4080,2021-02,0.6,1.7,51.0,0.02
4081,2021-02,0.6,1.7,51.0,0.1
4082,2021-02,0.6,1.7,51.0,0.02
4083,2021-02,0.6,1.7,51.0,0.1
4084,2021-02,0.6,1.7,51.0,307.0
4085,2021-02,0.6,1.7,51.0,0.1
4086,2021-02,0.6,1.7,51.0,0.6
4087,2021-02,0.6,1.7,51.0,0.1
4088,2021-02,0.6,1.7,51.0,0.16
4089,2021-02,0.6,1.7,51.0,0.1
4090,2021-02,0.6,1.7,51.0,0.05
4091,2021-02,0.6,1.7,51.0,0.02
4092,2021-02,0.6,1.7,51.0,0.01
4093,2021-02,0.6,1.7,51.0,0.1
4094,2021-02,0.6,1.7,51.0,10.0
4095,2021-02,0.6,1.7,51.0,250.0
4096,2021-02,0.6,1.7,51.0,0.1
4097,2021-02,0.6,1.7,51.0,55.0
4098,2021-02,0.6,1.7,51.0,20.0
4099,2021-02,0.6,1.7,51.0,0.1
4100,2021-02,0.6,1.7,51.0,0.03
4101,2021-02,0.6,1.7,51.0,0.01
4102,2021-02,0.6,1.7,51.0,0.1
4103,2021-02,0.6,1.7,51.0,0.1
4104,2021-02,0.6,1.7,51.0,1.5
4105,2021-02,0.6,1.7,51.0,0.1
4106,2021-02,0.6,1.7,51.0,0.17
4107,2021-02,0.6,1.7,51.0,49.15
4108,2021-02,0.6,1.7,51.0,74.9
4109,2021-02,0.6,1.7,51.0,0.24
4110,2021-02,0.6,1.7,51.0,0.1
4111,2021-02,0.6,1.7,51.0,0.03
4112,2021-02,0.6,1.7,51.0,112.0
4113,2021-02,0.6,1.7,51.0,0.01
4114,2021-02,0.6,1.7,51.0,0.03
4115,2021-02,0.6,1.7,51.0,0.1
4116,2021-02,0.6,1.7,51.0,0.66
4117,2021-02,0.6,1.7,51.0,0.03
4118,2021-02,0.6,1.7,51.0,0.03
4119,2021-02,0.6,1.7,51.0,0.05
4120,2021-02,0.6,1.7,51.0,0.03
4121,2021-02,0.6,1.7,51.0,0.03
4122,2021-02,0.6,1.7,51.0,0.03
4123,2021-02,0.6,1.7,51.0,0.06
4124,2021-02,0.6,1.7,51.0,0.05
4125,2021-02,0.6,1.7,51.0,0.02
4126,2021-02,0.6,1.7,51.0,0.01
4127,2021-02,0.6,1.7,51.0,1.5
4128,2021-02,0.6,1.7,51.0,0.08
4129,2021-02,0.6,1.7,51.0,0.03
4130,2021-02,0.6,1.7,51.0,0.03
4131,2021-02,0.6,1.7,51.0,0.06
4132,2021-02,0.6,1.7,51.0,0.05
4133,2021-02,0.6,1.7,51.0,0.17
4134,2021-02,0.6,1.7,51.0,0.1
4135,2021-02,0.6,1.7,51.0,1.5
4136,2021-02,0.6,1.7,51.0,0.1
4137,2021-02,0.6,1.7,51.0,0.03
4138,2021-02,0.6,1.7,51.0,0.1
4139,2021-02,0.6,1.7,51.0,0.16
4140,2021-02,0.6,1.7,51.0,0.1
4141,2021-02,0.6,1.7,51.0,0.05
4142,2021-02,0.6,1.7,51.0,0.02
4143,2021-02,0.6,1.7,51.0,34.13
4144,2021-02,0.6,1.7,51.0,0.05
4145,2021-02,0.6,1.7,51.0,0.01
4146,2021-02,0.6,1.7,51.0,0.03
4147,2021-02,0.6,1.7,51.0,0.03
4148,2021-02,0.6,1.7,51.0,0.05
4149,2021-02,0.6,1.7,51.0,0.01
4150,2021-02,0.6,1.7,51.0,0.02
4151,2021-02,0.6,1.7,51.0,0.01
4152,2021-02,0.6,1.7,51.0,12.0
4153,2021-02,0.6,1.7,51.0,0.5
4154,2021-02,0.6,1.7,51.0,0.1
4155,2021-02,0.6,1.7,51.0,6.5
4156,2021-02,0.6,1.7,51.0,0.4
4157,2021-02,0.6,1.7,51.0,0.02
4158,2021-02,0.6,1.7,51.0,1.0
4159,2021-02,0.6,1.7,51.0,0.04
4160,2021-02,0.6,1.7,51.0,0.08
4161,2021-02,0.6,1.7,51.0,0.66
4162,2021-02,0.6,1.7,51.0,0.02
4163,2021-02,0.6,1.7,51.0,0.03
4164,2021-02,0.6,1.7,51.0,2.02
4165,2021-02,0.6,1.7,51.0,3.0
4166,2021-02,0.6,1.7,51.0,0.02
4167,2021-02,0.6,1.7,51.0,0.06
4168,2021-02,0.6,1.7,51.0,0.1
4169,2021-02,0.6,1.7,51.0,0.1
4170,2021-02,0.6,1.7,51.0,0.8
4171,2021-02,0.6,1.7,51.0,0.06
4172,2021-02,0.6,1.7,51.0,0.01
4173,2021-02,0.6,1.7,51.0,0.02
4174,2021-02,0.6,1.7,51.0,0.1
4175,2021-02,0.6,1.7,51.0,0.02
4176,2021-02,0.6,1.7,51.0,0.01
4177,2021-02,0.6,1.7,51.0,0.1
4178,2021-02,0.6,1.7,51.0,0.01
4179,2021-02,0.6,1.7,51.0,0.26
4180,2021-02,0.6,1.7,51.0,0.01
4181,2021-02,0.6,1.7,51.0,0.05
4182,2021-02,0.6,1.7,51.0,0.05
4183,2021-02,0.6,1.7,51.0,0.03
4184,2021-02,0.6,1.7,51.0,1.0
4185,2021-02,0.6,1.7,51.0,0.01
4186,2021-02,0.6,1.7,51.0,0.17
4187,2021-03,5.3,1.5,64.0,0.3
4188,2021-03,5.3,1.5,64.0,0.1
4189,2021-03,5.3,1.5,64.0,0.03
4190,2021-03,5.3,1.5,64.0,0.4
4191,2021-03,5.3,1.5,64.0,0.33
4192,2021-03,5.3,1.5,64.0,0.7
4193,2021-03,5.3,1.5,64.0,0.05
4194,2021-03,5.3,1.5,64.0,20.0
4195,2021-03,5.3,1.5,64.0,0.4
4196,2021-03,5.3,1.5,64.0,0.13
4197,2021-03,5.3,1.5,64.0,0.03
4198,2021-03,5.3,1.5,64.0,0.2
4199,2021-03,5.3,1.5,64.0,0.01
4200,2021-03,5.3,1.5,64.0,0.6
4201,2021-03,5.3,1.5,64.0,0.01
4202,2021-03,5.3,1.5,64.0,0.03
4203,2021-03,5.3,1.5,64.0,0.1
4204,2021-03,5.3,1.5,64.0,0.5
4205,2021-03,5.3,1.5,64.0,0.1
4206,2021-03,5.3,1.5,64.0,10.7
4207,2021-03,5.3,1.5,64.0,0.1
4208,2021-03,5.3,1.5,64.0,0.5
